ISO,Sex,Year,Mean,Underweight,Obesity,Severe,Morbid,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1975,18.99944015,0.284239043,0.002077545,3.45E-05,7.88E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1976,19.10551823,0.281989591,0.002236829,3.82E-05,8.56E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1977,19.21208022,0.279693891,0.002410114,4.24E-05,9.38E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1978,19.31905253,0.277335914,0.002598674,4.73E-05,1.03E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1979,19.4259518,0.274931335,0.002803615,5.28E-05,1.15E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1980,19.53292264,0.27249428,0.003026073,5.92E-05,1.28E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1981,19.63799768,0.270042524,0.003263622,6.64E-05,1.43E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1982,19.74166976,0.267567367,0.00351722,7.45E-05,1.60E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1983,19.843253,0.265086295,0.003787228,8.36E-05,1.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1984,19.94343635,0.262591806,0.00407454,9.38E-05,2.02E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1985,20.04144409,0.260072628,0.00438106,0.000105291,2.28E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1986,20.13723046,0.257543243,0.0047074,0.000118195,2.58E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1987,20.23119765,0.254998407,0.005055633,0.000132645,2.91E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1988,20.32325802,0.25244601,0.005425863,0.00014885,3.29E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1989,20.41366369,0.24988027,0.005820096,0.000167092,3.71E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1990,20.50280452,0.247283929,0.006240354,0.000187534,4.20E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1991,20.59086055,0.244659106,0.006690215,0.000210452,4.76E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1992,20.67762822,0.241992526,0.007169901,0.000236112,5.38E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1993,20.76353917,0.23927641,0.007680489,0.000264783,6.09E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1994,20.84882813,0.236509506,0.008223772,0.000296923,6.88E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1995,20.93384699,0.233694702,0.008803815,0.000332819,7.77E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1996,21.01952527,0.230825405,0.009420684,0.0003728,8.78E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1997,21.1060795,0.227904908,0.010076899,0.000417213,9.92E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1998,21.19377909,0.224938533,0.010772618,0.000466487,0.00011194,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,1999,21.281575,0.22191249,0.011512076,0.000521208,0.000126235,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2000,21.36950574,0.21885661,0.012296558,0.00058196,0.000142296,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2001,21.45684626,0.215744435,0.01312875,0.000649349,0.000160358,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2002,21.54346323,0.212595113,0.01401133,0.000724204,0.000180688,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2003,21.6282274,0.209419124,0.014947131,0.000807394,0.000203751,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2004,21.71044689,0.206212128,0.015937333,0.000899812,0.000229804,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2005,21.79068685,0.202992516,0.016984155,0.001002347,0.000259372,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2006,21.86935021,0.199754955,0.018096413,0.001116496,0.000293042,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2007,21.94726997,0.196504185,0.019275125,0.001243604,0.000331309,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2008,22.02480215,0.193233673,0.020525161,0.001385399,0.000375197,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2009,22.1029582,0.189953794,0.021848765,0.001543629,0.000425281,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2010,22.18156918,0.186675437,0.023247294,0.001719875,0.00048209,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2011,22.26185019,0.183384496,0.024727956,0.001916633,0.000546807,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2012,22.3438711,0.180089022,0.026299506,0.002136531,0.000620649,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2013,22.42778543,0.176790206,0.027968292,0.002382222,0.000705007,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2014,22.51238634,0.17349841,0.029738554,0.002657821,0.000802186,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2015,22.59727899,0.170199141,0.031615078,0.002967074,0.000914226,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Men,2016,22.68245614,0.16690243,0.033603394,0.003313806,0.001042763,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1975,23.8759248,0.017818822,0.04629979,0.003301577,0.000181766,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1976,23.94172202,0.017198798,0.048041427,0.003486335,0.000192624,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1977,24.00803306,0.016608253,0.049880402,0.003689048,0.000205276,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1978,24.07459838,0.016041667,0.051804326,0.003910848,0.000220175,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1979,24.14112228,0.015498365,0.053822435,0.004151505,0.000237441,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1980,24.20760428,0.014978656,0.05593268,0.004412792,0.000257055,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1981,24.27426262,0.014481961,0.05813686,0.004696229,0.000279161,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1982,24.34075742,0.014007415,0.060431057,0.005003115,0.000304529,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1983,24.40636409,0.013553531,0.062823218,0.00533474,0.000332875,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1984,24.47104797,0.013115672,0.065313207,0.00569243,0.000364664,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1985,24.53421946,0.012694609,0.067897072,0.00607636,0.000400196,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1986,24.59548918,0.012290556,0.070572686,0.006488854,0.000439582,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1987,24.65456347,0.011903249,0.07333675,0.006928899,0.000482881,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1988,24.71117563,0.011532955,0.076187552,0.007395897,0.000530694,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1989,24.76571186,0.011177191,0.079127961,0.007890364,0.000583242,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1990,24.81864139,0.010833227,0.082155833,0.008413972,0.000641251,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1991,24.87248662,0.01049287,0.085353358,0.00897854,0.000705278,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1992,24.92776195,0.010156123,0.088714938,0.009586493,0.000775772,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1993,24.98529169,0.009821408,0.092232888,0.010237875,0.000852982,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1994,25.04569065,0.009490455,0.095913124,0.010933926,0.000937177,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1995,25.10933569,0.009162517,0.099741354,0.011676333,0.001029175,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1996,25.17723059,0.008837214,0.10373757,0.012469647,0.001129689,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1997,25.24934363,0.008515755,0.107907713,0.01331358,0.001239961,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1998,25.32635192,0.008200418,0.112245638,0.014210929,0.001360647,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,1999,25.40797639,0.007892218,0.116740406,0.015162615,0.001491335,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2000,25.49308165,0.007590854,0.121373541,0.016164774,0.001632948,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2001,25.58343886,0.007289522,0.126288103,0.017254578,0.001790018,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2002,25.67802931,0.006989505,0.13147036,0.01842639,0.001963456,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2003,25.77613126,0.00669237,0.136904109,0.019684345,0.002155357,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2004,25.87671391,0.006401184,0.142570306,0.021030611,0.002367167,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2005,25.97969087,0.006115243,0.148449462,0.022465649,0.002600339,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2006,26.08452347,0.005836082,0.154572477,0.023998885,0.002857862,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2007,26.19041371,0.005564633,0.160907967,0.025631634,0.003140873,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2008,26.29694754,0.005302782,0.167436952,0.027366673,0.003453272,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2009,26.40341746,0.00505142,0.174134776,0.029204134,0.003797099,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2010,26.50991056,0.004812044,0.180975918,0.031152672,0.004176731,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2011,26.61704145,0.004585526,0.187911914,0.033193944,0.004592308,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2012,26.72517754,0.004370325,0.194928719,0.035338136,0.005046632,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2013,26.83524213,0.004166238,0.202020919,0.03758844,0.005547001,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2014,26.94717003,0.003973434,0.209201809,0.039961177,0.006097872,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2015,27.06083759,0.003792221,0.216460013,0.042450231,0.006699603,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,Men,2016,27.17447081,0.003623465,0.223735443,0.045036331,0.007352179,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1975,21.31656431,0.12133408,0.029323852,0.001214082,0.000121145,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1976,21.39317254,0.118993025,0.030709378,0.001303388,0.000128471,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1977,21.47196189,0.116622821,0.032222968,0.001406028,0.000137571,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1978,21.55253294,0.114224471,0.033867595,0.001522978,0.000148572,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1979,21.63537939,0.111809904,0.035644147,0.001655524,0.00016171,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1980,21.72005242,0.109381737,0.037553393,0.00180472,0.000177249,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1981,21.8074752,0.106903616,0.039648081,0.00197581,0.000195857,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1982,21.89745233,0.104377221,0.041927115,0.002170368,0.000217899,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1983,21.98906518,0.101816128,0.04438482,0.002389976,0.00024366,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1984,22.08252987,0.099247758,0.047018101,0.002637437,0.000273672,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1985,22.17713942,0.096691834,0.049822187,0.002913999,0.000308324,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1986,22.27185732,0.094144444,0.052765112,0.003218844,0.000347624,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1987,22.36680091,0.09161986,0.055855773,0.003554355,0.000392526,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1988,22.46155287,0.089109664,0.059079282,0.003922266,0.000444002,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1989,22.55645142,0.086627423,0.062441837,0.004325066,0.000502386,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1990,22.65048258,0.084171333,0.065932216,0.004764442,0.000568508,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1991,22.74367297,0.081749297,0.06952683,0.005241764,0.000642932,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1992,22.83664243,0.079358808,0.073242944,0.005759526,0.000726336,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1993,22.92889251,0.07698708,0.07707888,0.006319153,0.000819855,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1994,23.01996339,0.074646949,0.081035548,0.006923532,0.000924508,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1995,23.10986424,0.07234337,0.085115347,0.007575712,0.001041291,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1996,23.19848305,0.070076958,0.089327161,0.008279943,0.001171761,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1997,23.28530832,0.067845734,0.093671986,0.009039875,0.001318261,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1998,23.37129969,0.06564585,0.098146089,0.009861096,0.001482831,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,1999,23.45590727,0.063477987,0.10277011,0.010748817,0.001667058,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2000,23.53687812,0.061335183,0.107541118,0.011706384,0.001873565,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2001,23.61528689,0.059232725,0.112458691,0.012741097,0.002103705,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2002,23.69203495,0.057167161,0.117536132,0.013858702,0.002361052,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2003,23.76777048,0.055140819,0.122773328,0.015063598,0.002647229,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2004,23.84326152,0.053151526,0.128186687,0.01636646,0.002965515,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2005,23.91810353,0.05119314,0.133787705,0.017777381,0.003318958,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2006,23.99328618,0.049273964,0.139569767,0.019301266,0.00371142,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2007,24.07101123,0.047393763,0.145524104,0.020948839,0.004147709,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2008,24.15330378,0.045563728,0.151678229,0.022733618,0.004635611,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2009,24.23944194,0.043781384,0.15802627,0.024667416,0.005181246,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2010,24.32793414,0.042045832,0.164562112,0.026756736,0.005789598,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2011,24.41764774,0.040376652,0.171217419,0.028994095,0.00646389,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2012,24.50780301,0.038774492,0.178000743,0.031398137,0.007212615,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2013,24.59774192,0.037238294,0.184941801,0.033976137,0.00804126,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2014,24.68790379,0.035766609,0.19204279,0.036736171,0.00895659,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2015,24.77725397,0.034355082,0.199292626,0.039691829,0.00997153,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,Men,2016,24.86538555,0.033009684,0.20666228,0.042840465,0.011090479,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1975,29.02774011,0.003980371,0.299438828,0.091468233,0.024776773,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1976,29.30837542,0.003760692,0.306821747,0.095774379,0.026248111,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1977,29.58866223,0.003555904,0.314289574,0.100268261,0.027824387,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1978,29.86913887,0.003364747,0.321843741,0.104946044,0.029504097,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1979,30.14828743,0.003185267,0.329502631,0.109796882,0.031284155,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1980,30.42476025,0.003016995,0.337244473,0.114816768,0.033165407,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1981,30.69951744,0.002855683,0.345293257,0.12012697,0.03519359,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1982,30.97150166,0.002701289,0.35358927,0.125707421,0.037354428,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1983,31.2383956,0.002553811,0.362093707,0.131528452,0.039638991,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1984,31.49826602,0.002413142,0.370781117,0.13756869,0.04206111,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1985,31.74953773,0.002279536,0.379609326,0.143803823,0.044603109,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1986,31.98993169,0.00215272,0.388504386,0.150184524,0.047250734,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1987,32.21747642,0.002033244,0.397411222,0.156689761,0.049985058,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1988,32.43043891,0.001920596,0.406253696,0.163277663,0.052811701,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1989,32.62713974,0.001814115,0.415040406,0.169920019,0.055709174,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1990,32.80604215,0.001713485,0.423711423,0.176582529,0.058664216,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1991,32.9680449,0.001617319,0.432415834,0.183347242,0.061706222,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1992,33.11108144,0.001525199,0.441070066,0.190147899,0.06480976,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1993,33.23442032,0.001437131,0.449685108,0.196997018,0.067979705,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1994,33.3361729,0.001352776,0.458231322,0.203873188,0.071200126,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1995,33.41583009,0.001272475,0.466673852,0.210739776,0.074459812,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1996,33.47543186,0.001197005,0.474894594,0.217503167,0.077716956,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1997,33.51657515,0.001125852,0.4829038,0.224179032,0.080993599,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1998,33.5421731,0.001058902,0.49069619,0.23075121,0.084276679,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,1999,33.55468181,0.000996017,0.498293059,0.237234664,0.087575772,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2000,33.55654846,0.00093705,0.505680088,0.24359552,0.09087103,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2001,33.54555315,0.000884147,0.512554402,0.24962368,0.094085202,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2002,33.52482326,0.000836414,0.518958272,0.255341389,0.09721783,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2003,33.4968854,0.000793143,0.524965876,0.260816204,0.10029336,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2004,33.46450436,0.000753606,0.530633781,0.266065484,0.103303354,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2005,33.42977254,0.000717427,0.536051209,0.271152927,0.106273169,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2006,33.3933362,0.000684274,0.54123491,0.276093974,0.109218517,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2007,33.35639821,0.000653619,0.546264065,0.280937989,0.112155175,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2008,33.32038989,0.000625391,0.551144938,0.285693104,0.115080742,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2009,33.28521654,0.000598982,0.555910418,0.290393645,0.118013673,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2010,33.25046616,0.000574261,0.560582684,0.295052142,0.120948062,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2011,33.21720688,0.000551138,0.56521049,0.299693886,0.123895296,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2012,33.1851278,0.000529493,0.569793693,0.304325997,0.12686907,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2013,33.15407533,0.000509347,0.574317723,0.308932789,0.12984224,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2014,33.12424455,0.00049044,0.578794154,0.313537243,0.132831525,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2015,33.09525727,0.00047274,0.583195453,0.318114853,0.135817411,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,Men,2016,33.0667207,0.000456353,0.587546252,0.322678346,0.138807427,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1975,25.12443839,0.014066741,0.100887087,0.007726361,0.000458938,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1976,25.22917756,0.013299534,0.106260319,0.00851601,0.000517983,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1977,25.32882675,0.01259345,0.1115793,0.009348545,0.000584467,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1978,25.42495561,0.011941454,0.11684242,0.010227823,0.000659666,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1979,25.51864042,0.011332877,0.122098998,0.011158798,0.000744435,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1980,25.61034737,0.01076521,0.127384726,0.012150871,0.000839788,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1981,25.69871667,0.010241459,0.132590719,0.013184594,0.000945302,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1982,25.78453927,0.009756273,0.137724355,0.014261807,0.001062066,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1983,25.86800857,0.009303486,0.142826838,0.015388214,0.00119104,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1984,25.949672,0.008881074,0.147905826,0.016571302,0.001333914,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1985,26.0298081,0.008485977,0.152990435,0.017814685,0.001492639,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1986,26.10414832,0.008128699,0.157797355,0.019062752,0.001662731,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1987,26.17389023,0.007804422,0.162382075,0.020324498,0.001844909,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1988,26.24066755,0.00750733,0.166768046,0.021597951,0.002040013,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1989,26.30497188,0.007235665,0.170997935,0.022895088,0.002250212,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1990,26.36781755,0.006982053,0.175112948,0.024212281,0.002476004,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1991,26.42891547,0.006742183,0.179100618,0.025549816,0.002718231,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1992,26.48933087,0.006516818,0.182993802,0.026909603,0.002976596,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1993,26.55016151,0.006301783,0.186824068,0.028298523,0.00325198,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1994,26.6119514,0.006095286,0.190619946,0.029722828,0.003546085,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1995,26.67566249,0.005894953,0.194405068,0.031188489,0.003859322,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1996,26.74123568,0.005700446,0.198183257,0.032690165,0.004189927,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1997,26.80692754,0.005511857,0.201948728,0.03423042,0.004542094,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1998,26.87252436,0.005329173,0.205691689,0.035800947,0.004914238,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,1999,26.93825566,0.005151749,0.209414614,0.037398222,0.005304936,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2000,27.00349421,0.004981591,0.213122398,0.039025238,0.005714481,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2001,27.06797411,0.004820166,0.216756413,0.040660714,0.006141903,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2002,27.13061799,0.004667983,0.220319449,0.042299043,0.006586671,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2003,27.19091908,0.004523646,0.223830457,0.043948306,0.007050075,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2004,27.24799903,0.004385958,0.227303135,0.045621854,0.007534643,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2005,27.29948586,0.004254888,0.230747216,0.04732118,0.00804326,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2006,27.34517188,0.004131633,0.234120914,0.04903364,0.008569937,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2007,27.38383724,0.004015921,0.237445769,0.050767919,0.00912011,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2008,27.41471644,0.003908152,0.240728992,0.052520235,0.009695506,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2009,27.43791512,0.003806265,0.24398699,0.054304613,0.010300481,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2010,27.45355031,0.003710655,0.247252302,0.056131935,0.010942969,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2011,27.46293149,0.003621001,0.250498925,0.058002697,0.011628283,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2012,27.46757086,0.003536794,0.253779296,0.059936641,0.012356315,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2013,27.46988628,0.003457659,0.257092696,0.061945211,0.013137608,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2014,27.47202023,0.003383456,0.260458289,0.064040362,0.013977509,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2015,27.47462216,0.00331411,0.263911739,0.066238578,0.014884297,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,Men,2016,27.47839497,0.003248488,0.267498464,0.068564519,0.015863601,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,Men,1975,18.71283864,0.241294903,0.002603366,8.54E-05,5.59E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
